timestamp,symbol,signal_type,signal_strength,confidence_score,target_horizon_days,bond_correlation,suggested_position_size,entry_price,reasoning
2024-08-04,TSM,SOON,WEAK,8.990839054936687,15,0.6659510468377823,0.07164815842205692,95.65460619016505,Sample signal for TSM on 2024-08-04
2024-08-11,AMD,NOW,MODERATE,9.461688046043317,38,0.3812219444766771,0.08496729954474465,120.62066891792558,Sample signal for AMD on 2024-08-11
2024-08-18,TSM,SOON,MODERATE,3.8431233350392513,49,0.7877807004885857,0.11112688270878382,83.57155797179308,Sample signal for TSM on 2024-08-18
2024-08-25,TSM,SOON,MODERATE,3.5867216947208806,18,-0.6194233661253336,0.048490978406843924,173.5906798575598,Sample signal for TSM on 2024-08-25
2024-08-25,QCOM,SOON,STRONG,4.7029133568706065,20,-0.2825102583229947,0.11396925681965342,77.24726929363995,Sample signal for QCOM on 2024-08-25
2024-09-08,AMD,SOON,STRONG,8.4036145843349,30,-0.6060338199858665,0.08609137367940807,178.6848966612821,Sample signal for AMD on 2024-09-08
2024-09-08,TSM,NOW,STRONG,4.266566626829924,55,0.2724312952237764,0.02252708193923294,130.09671347013077,Sample signal for TSM on 2024-09-08
2024-09-15,TSM,NOW,MODERATE,3.431478457057414,25,0.08390087468202156,0.124906041444794,161.88328175275564,Sample signal for TSM on 2024-09-15
2024-09-15,QCOM,WATCH,MODERATE,8.945229043100355,29,0.026666203771115393,0.07593529215126052,197.59215065232218,Sample signal for QCOM on 2024-09-15
2024-09-22,INTC,NOW,WEAK,3.6840548001517712,28,0.5633629365093415,0.08029472587583217,186.83564220363218,Sample signal for INTC on 2024-09-22
2024-09-22,QCOM,NOW,WEAK,7.906167477910733,11,0.28549350363715353,0.1379422296132113,113.89182706117757,Sample signal for QCOM on 2024-09-22
2024-09-29,AMD,NOW,MODERATE,8.62557672461207,51,-0.5068195203042954,0.020477440925760586,124.3779127920564,Sample signal for AMD on 2024-09-29
2024-09-29,INTC,NOW,STRONG,9.054317071660579,56,-0.6843993109284215,0.024873873787393357,166.31653095685363,Sample signal for INTC on 2024-09-29
2024-10-06,NVDA,WATCH,WEAK,3.569507249395019,25,-0.609587648309827,0.09483967637231418,160.3738759845338,Sample signal for NVDA on 2024-10-06
2024-10-13,QCOM,SOON,WEAK,4.944675884044761,36,-0.43110205246730954,0.12618847585624096,175.8013655640934,Sample signal for QCOM on 2024-10-13
2024-10-20,AMD,SOON,MODERATE,4.569192128376207,20,-0.5282738230744123,0.09184727088704205,59.76557938640336,Sample signal for AMD on 2024-10-20
2024-10-20,INTC,NOW,MODERATE,8.07452753581887,15,-0.352343016181597,0.0720423719819835,94.41414474342335,Sample signal for INTC on 2024-10-20
2024-10-27,TSM,WATCH,MODERATE,9.169871787662505,31,0.17926961186143708,0.07977183951348026,119.88406889674313,Sample signal for TSM on 2024-10-27
2024-10-27,AMD,NOW,MODERATE,4.409728274984094,53,0.23103864577960853,0.05617330070084693,118.85275037289466,Sample signal for AMD on 2024-10-27
2024-11-10,AMD,NOW,WEAK,6.806746415233123,13,0.702149023049556,0.11729654764690382,133.92669309296983,Sample signal for AMD on 2024-11-10
2024-11-10,QCOM,WATCH,STRONG,9.009393456995134,6,0.6791361913014045,0.11385603316560147,62.43646717358945,Sample signal for QCOM on 2024-11-10
2024-12-01,AMD,SOON,WEAK,8.0707759270453,8,-0.4073300132853467,0.05074912195763695,106.48734041822453,Sample signal for AMD on 2024-12-01
2024-12-15,INTC,SOON,MODERATE,6.957379310618721,9,-0.08691843722851189,0.057851933696705535,146.52020532477752,Sample signal for INTC on 2024-12-15
2024-12-15,TSM,NOW,STRONG,5.155463559883826,20,-0.03671997991089615,0.11514250841110531,64.96818478394427,Sample signal for TSM on 2024-12-15
2024-12-29,AMD,SOON,WEAK,5.301198865343501,49,-0.4374910649323381,0.13078945686732982,199.38184274129043,Sample signal for AMD on 2024-12-29
